develop0,cmd236,8,33,4,3,10/20/1993,19:28:11
develop0,cmd236,16,33,5,4,10/20/1993,19:28:49
develop0,cmd9,32,96,13,9,10/20/1993,19:28:59
develop0,ls,1,4,1,0,10/20/1993,19:29:51
develop0,cmd99,0,5,1,0,10/20/1993,19:30:15
develop0,cmd167,0,5,1,0,10/20/1993,19:30:29
develop0,cp,1,4,1,0,10/20/1993,19:30:49
develop0,cmd7,0,496,50,36,10/20/1993,19:31:08
develop0,cmd4,8,8,2,1,10/20/1993,19:31:38
develop0,cmd4,4,5,1,1,10/20/1993,19:31:57
develop0,cmd4,4,6,1,1,10/20/1993,19:32:11
develop0,ls,1,10,1,1,10/20/1993,19:32:22
develop0,cmd4,4,5,1,1,10/20/1993,19:32:35
develop0,cmd236,128,36,16,12,10/20/1993,19:32:47
develop0,cmd9,8,21,3,2,10/20/1993,19:33:41
develop0,ls,1,8,1,1,10/20/1993,19:34:06
develop0,nsh,0,123,12,9,10/20/1993,19:34:47
develop0,cmd9,16,59,8,6,10/20/1993,19:35:48
develop0,cmd4,4,7,1,1,10/20/1993,19:37:04
develop0,cmd9,8,122,13,10,10/20/1993,19:37:23
develop0,cmd99,0,5,1,0,10/20/1993,19:38:39
develop0,cmd167,0,6,1,0,10/20/1993,19:39:18
develop0,cmd242,8,7,2,1,10/20/1993,19:40:07
develop0,cp,1,5,1,0,10/20/1993,19:40:41
user21,nqs174,16,10927,1094,802,10/20/1993,20:00:13
user2,nqs144,64,244,31,23,10/20/1993,20:00:15
sysadmin,pwd,1,8,1,1,10/20/1993,20:00:17
user2,nqs145,64,329,39,29,10/20/1993,20:04:24
sysadmin,pwd,1,5,1,0,10/20/1993,20:07:54
user2,nqs146,64,217,28,21,10/20/1993,20:09:58
sysadmin,pwd,1,22,2,2,10/20/1993,20:13:39
user2,nqs147,64,282,35,25,10/20/1993,20:13:44
sysadmin,pwd,1,17,2,1,10/20/1993,20:14:31
sysadmin,pwd,1,21,2,2,10/20/1993,20:15:36
sysadmin,pwd,1,15,2,1,10/20/1993,20:16:39
sysadmin,pwd,1,3,0,0,10/20/1993,20:17:48
user2,nqs148,64,208,27,20,10/20/1993,20:18:30
user2,nqs149,64,224,29,21,10/20/1993,20:22:06
user2,nqs150,64,215,28,20,10/20/1993,20:25:56
sysadmin,pwd,1,6,1,1,10/20/1993,20:25:57
user2,nqs151,64,228,29,21,10/20/1993,20:29:35
user2,nqs152,64,226,29,21,10/20/1993,20:33:28
sysadmin,pwd,1,11,1,1,10/20/1993,20:33:56
user2,nqs153,64,232,30,22,10/20/1993,20:37:18
sysadmin,pwd,1,19,2,1,10/20/1993,20:39:44
sysadmin,pwd,1,14,2,1,10/20/1993,20:40:38
user2,nqs154,64,242,31,22,10/20/1993,20:41:15
sysadmin,pwd,1,17,2,1,10/20/1993,20:41:37
sysadmin,pwd,1,16,2,1,10/20/1993,20:42:36
sysadmin,pwd,1,3,0,0,10/20/1993,20:44:08
user2,nqs155,64,206,27,20,10/20/1993,20:45:21
user2,nqs156,64,238,30,22,10/20/1993,20:48:51
sysadmin,pwd,1,4,1,0,10/20/1993,20:52:08
user2,nqs157,64,211,28,20,10/20/1993,20:52:54
user2,nqs158,64,226,29,21,10/20/1993,20:56:30
sysadmin,pwd,1,3,0,0,10/20/1993,20:59:29
user2,nqs159,64,204,27,20,10/20/1993,21:00:20
user2,nqs160,64,244,31,23,10/20/1993,21:03:54
sysadmin,pwd,1,15,2,1,10/20/1993,21:05:17
sysadmin,pwd,1,17,2,1,10/20/1993,21:06:13
sysadmin,pwd,1,22,2,2,10/20/1993,21:07:05
user2,nqs161,64,227,29,21,10/20/1993,21:08:08
sysadmin,pwd,1,24,3,2,10/20/1993,21:08:13
sysadmin,pwd,1,4,1,0,10/20/1993,21:09:37
user2,nqs162,64,206,27,20,10/20/1993,21:11:59
user2,nqs163,64,227,29,21,10/20/1993,21:15:31
sysadmin,pwd,1,4,1,0,10/20/1993,21:17:21
user2,nqs164,64,209,27,20,10/20/1993,21:19:22
user2,nqs165,64,235,30,22,10/20/1993,21:22:58
sysadmin,pwd,1,6,1,1,10/20/1993,21:25:33
user2,nqs166,64,212,28,20,10/20/1993,21:26:57
user2,nqs167,64,249,31,23,10/20/1993,21:30:33
sysadmin,pwd,1,15,2,1,10/20/1993,21:31:19
sysadmin,pwd,1,18,2,1,10/20/1993,21:32:16
sysadmin,pwd,1,13,1,1,10/20/1993,21:33:32
sysadmin,pwd,1,14,2,1,10/20/1993,21:34:21
user2,nqs168,64,227,29,21,10/20/1993,21:34:46
sysadmin,pwd,1,4,1,0,10/20/1993,21:35:35
user2,nqs169,64,223,29,21,10/20/1993,21:38:37
user2,nqs170,64,223,29,21,10/20/1993,21:42:26
sysadmin,pwd,1,4,1,0,10/20/1993,21:42:51
user2,nqs171,64,220,28,21,10/20/1993,21:46:13
user2,nqs172,64,225,29,21,10/20/1993,21:50:00
sysadmin,pwd,1,4,1,0,10/20/1993,21:50:18
sysadmin,pwd,1,14,2,1,10/20/1993,21:56:06
sysadmin,pwd,1,16,2,1,10/20/1993,21:56:55
sysadmin,pwd,1,14,2,1,10/20/1993,21:57:47
sysadmin,pwd,1,14,2,1,10/20/1993,21:58:32
sysadmin,pwd,1,4,1,0,10/20/1993,21:59:36
user21,nqs173,16,1324,134,98,10/20/1993,22:04:13
sysadmin,pwd,1,4,1,0,10/20/1993,22:06:57
sysadmin,pwd,1,3,0,0,10/20/1993,22:14:31
sysadmin,pwd,1,15,2,1,10/20/1993,22:20:11
sysadmin,pwd,1,17,2,1,10/20/1993,22:20:57
sysadmin,pwd,1,14,2,1,10/20/1993,22:21:48
sysadmin,pwd,1,16,2,1,10/20/1993,22:22:36
sysadmin,pwd,1,4,1,0,10/20/1993,22:23:44
sysadmin,pwd,1,4,1,0,10/20/1993,22:31:50
sysadmin,pwd,1,4,1,0,10/20/1993,22:38:58
sysadmin,pwd,1,17,2,1,10/20/1993,22:44:39
sysadmin,pwd,1,16,2,1,10/20/1993,22:45:25
sysadmin,pwd,1,14,2,1,10/20/1993,22:46:19
sysadmin,pwd,1,17,2,1,10/20/1993,22:47:07
sysadmin,pwd,1,3,0,0,10/20/1993,22:48:14
intel0,cmd11,64,163,23,17,10/20/1993,22:54:58
sysadmin,pwd,1,3,0,0,10/20/1993,22:55:38
user10,nqs175,128,10928,1106,811,10/20/1993,23:02:25
user2,nqs176,64,250,31,23,10/21/1993,2:04:47
user21,nqs192,16,3729,375,275,10/21/1993,2:04:49
sysadmin,pwd,1,5,1,0,10/21/1993,2:07:13
user2,nqs177,64,195,26,19,10/21/1993,2:09:04
user2,nqs178,64,219,28,21,10/21/1993,2:12:23
sysadmin,pwd,1,4,1,0,10/21/1993,2:14:51
user2,nqs179,64,188,25,18,10/21/1993,2:16:09
user2,nqs180,64,234,30,22,10/21/1993,2:19:21
sysadmin,pwd,1,18,2,1,10/21/1993,2:20:45
sysadmin,pwd,1,20,2,2,10/21/1993,2:21:42
sysadmin,pwd,1,16,2,1,10/21/1993,2:22:33
user2,nqs181,64,214,28,20,10/21/1993,2:23:20
sysadmin,pwd,1,15,2,1,10/21/1993,2:23:30
sysadmin,pwd,1,5,1,0,10/21/1993,2:25:13
user2,nqs182,64,199,26,19,10/21/1993,2:26:59
user2,nqs183,64,226,29,21,10/21/1993,2:30:22
sysadmin,pwd,1,4,1,0,10/21/1993,2:32:52
user2,nqs184,64,195,26,19,10/21/1993,2:34:12
user2,nqs185,64,229,29,21,10/21/1993,2:37:32
sysadmin,pwd,1,6,1,1,10/21/1993,2:40:21
user2,nqs186,64,195,26,19,10/21/1993,2:41:26
user2,nqs187,64,232,30,22,10/21/1993,2:44:45
sysadmin,pwd,1,15,2,1,10/21/1993,2:46:16
sysadmin,pwd,1,14,2,1,10/21/1993,2:47:14
sysadmin,pwd,1,14,2,1,10/21/1993,2:48:12
user2,nqs188,64,230,29,22,10/21/1993,2:48:43
sysadmin,pwd,1,23,2,2,10/21/1993,2:49:04
sysadmin,pwd,1,5,1,0,10/21/1993,2:50:49
user2,nqs189,64,201,27,19,10/21/1993,2:52:37
user2,nqs190,64,228,29,21,10/21/1993,2:56:06
sysadmin,pwd,1,4,1,0,10/21/1993,2:58:27
user2,nqs191,64,204,27,20,10/21/1993,2:59:59
sysadmin,pwd,1,4,1,0,10/21/1993,3:06:18
sysadmin,pwd,1,17,2,1,10/21/1993,3:12:07
sysadmin,pwd,1,19,2,1,10/21/1993,3:12:53
sysadmin,pwd,1,296,30,22,10/21/1993,3:13:37
sysadmin,pwd,1,3,0,0,10/21/1993,3:16:32
sysadmin,pwd,1,18,2,1,10/21/1993,3:18:51
sysadmin,pwd,1,2,0,0,10/21/1993,3:19:54
sysadmin,pwd,1,3,0,0,10/21/1993,3:23:49
sysadmin,pwd,1,2,0,0,10/21/1993,3:27:15
sysadmin,pwd,1,2,0,0,10/21/1993,3:31:14
sysadmin,pwd,1,2,0,0,10/21/1993,3:34:26
sysadmin,pwd,1,13,1,1,10/21/1993,3:36:48
sysadmin,pwd,1,18,2,1,10/21/1993,3:37:33
sysadmin,pwd,1,13,1,1,10/21/1993,3:38:22
sysadmin,pwd,1,19,2,1,10/21/1993,3:39:08
sysadmin,pwd,1,16,2,1,10/21/1993,3:40:10
sysadmin,pwd,1,4,1,0,10/21/1993,3:40:18
sysadmin,pwd,1,16,2,1,10/21/1993,3:40:55
sysadmin,pwd,1,14,2,1,10/21/1993,3:41:40
sysadmin,pwd,1,15,2,1,10/21/1993,3:42:24
sysadmin,pwd,1,2,0,0,10/21/1993,3:43:37
sysadmin,pwd,1,2,0,0,10/21/1993,3:48:20
sysadmin,pwd,1,2,0,0,10/21/1993,3:51:23
sysadmin,pwd,1,2,0,0,10/21/1993,3:55:55
sysadmin,pwd,1,2,0,0,10/21/1993,3:58:35
sysadmin,pwd,1,16,2,1,10/21/1993,4:01:28
sysadmin,pwd,1,18,2,1,10/21/1993,4:02:13
sysadmin,pwd,1,15,2,1,10/21/1993,4:03:03
sysadmin,pwd,1,28,3,2,10/21/1993,4:03:59
sysadmin,pwd,1,18,2,1,10/21/1993,4:04:24
sysadmin,pwd,1,15,2,1,10/21/1993,4:05:15
sysadmin,pwd,1,4,1,0,10/21/1993,4:05:19
sysadmin,pwd,1,16,2,1,10/21/1993,4:05:59
sysadmin,pwd,1,16,2,1,10/21/1993,4:07:17
sysadmin,pwd,1,3,0,0,10/21/1993,4:08:22
sysadmin,pwd,1,2,0,0,10/21/1993,4:12:46
sysadmin,pwd,1,2,0,0,10/21/1993,4:15:44
sysadmin,pwd,1,4,1,0,10/21/1993,4:20:00
sysadmin,pwd,1,5,1,0,10/21/1993,4:23:01
sysadmin,pwd,1,15,2,1,10/21/1993,4:25:35
sysadmin,pwd,1,16,2,1,10/21/1993,4:26:20
sysadmin,pwd,1,14,2,1,10/21/1993,4:27:07
sysadmin,pwd,1,14,2,1,10/21/1993,4:28:15
sysadmin,pwd,1,17,2,1,10/21/1993,4:28:38
sysadmin,pwd,1,16,2,1,10/21/1993,4:29:22
sysadmin,pwd,1,2,0,0,10/21/1993,4:29:26
sysadmin,pwd,1,15,2,1,10/21/1993,4:30:20
sysadmin,pwd,1,14,2,1,10/21/1993,4:31:14
sysadmin,pwd,1,3,0,0,10/21/1993,4:32:24
sysadmin,pwd,1,2,0,0,10/21/1993,4:36:38
sysadmin,pwd,1,2,0,0,10/21/1993,4:39:35
sysadmin,pwd,1,2,0,0,10/21/1993,4:43:57
sysadmin,pwd,1,6,1,1,10/21/1993,4:46:47
sysadmin,pwd,1,14,2,1,10/21/1993,4:49:29
sysadmin,pwd,1,18,2,1,10/21/1993,4:50:13
sysadmin,pwd,1,21,2,2,10/21/1993,4:51:23
sysadmin,pwd,1,15,2,1,10/21/1993,4:52:25
sysadmin,pwd,1,17,2,1,10/21/1993,4:52:42
sysadmin,pwd,1,14,2,1,10/21/1993,4:53:15
sysadmin,pwd,1,16,2,1,10/21/1993,4:54:09
sysadmin,pwd,1,3,0,0,10/21/1993,4:54:17
sysadmin,pwd,1,17,2,1,10/21/1993,4:54:54
intel0,cmd11,128,103,23,17,10/21/1993,4:55:43
sysadmin,pwd,1,3,0,0,10/21/1993,5:01:36
sysadmin,pwd,1,2,0,0,10/21/1993,5:03:15
sysadmin,pwd,1,2,0,0,10/21/1993,5:08:47
sysadmin,pwd,1,2,0,0,10/21/1993,5:10:22
sysadmin,pwd,1,15,2,1,10/21/1993,5:14:21
sysadmin,pwd,1,14,2,1,10/21/1993,5:15:09
sysadmin,pwd,1,21,2,2,10/21/1993,5:16:06
sysadmin,pwd,1,17,2,1,10/21/1993,5:16:08
sysadmin,pwd,1,18,2,1,10/21/1993,5:16:55
sysadmin,pwd,1,18,2,1,10/21/1993,5:16:57
sysadmin,pwd,1,15,2,1,10/21/1993,5:17:45
sysadmin,pwd,1,4,1,0,10/21/1993,5:18:07
sysadmin,pwd,1,15,2,1,10/21/1993,5:18:26
sysadmin,pwd,1,3,0,0,10/21/1993,5:19:32
user2,nsh,0,22,2,2,10/21/1993,5:23:15
user2,nsh,0,14,1,1,10/21/1993,5:23:53
user2,cmd1,64,9306,937,687,10/21/1993,5:24:10
sysadmin,pwd,1,5,1,0,10/21/1993,5:25:48
sysadmin,pwd,1,3,0,0,10/21/1993,5:27:05
sysadmin,pwd,1,8,1,1,10/21/1993,5:33:27
sysadmin,pwd,1,2,0,0,10/21/1993,5:34:15
user21,nqs194,16,3724,374,274,10/21/1993,5:39:11
sysadmin,pwd,1,25,3,2,10/21/1993,5:39:14
user21,nqs193,16,1332,135,99,10/21/1993,5:40:01
sysadmin,pwd,1,42,4,3,10/21/1993,5:40:34
sysadmin,pwd,1,23,2,2,10/21/1993,5:40:44
sysadmin,pwd,1,17,2,1,10/21/1993,5:41:35
sysadmin,pwd,1,17,2,1,10/21/1993,5:41:37
sysadmin,pwd,1,18,2,1,10/21/1993,5:42:21
sysadmin,pwd,1,17,2,1,10/21/1993,5:42:30
sysadmin,pwd,1,16,2,1,10/21/1993,5:43:18
sysadmin,pwd,1,3,0,0,10/21/1993,5:43:39
sysadmin,pwd,1,2,0,0,10/21/1993,5:44:30
sysadmin,pwd,1,2,0,0,10/21/1993,5:50:53
sysadmin,pwd,1,3,0,0,10/21/1993,5:51:50
sysadmin,pwd,1,2,0,0,10/21/1993,5:58:23
sysadmin,pwd,1,2,0,0,10/21/1993,5:59:05
sysadmin,pwd,1,16,2,1,10/21/1993,6:04:08
sysadmin,pwd,1,18,2,1,10/21/1993,6:04:47
sysadmin,pwd,1,16,2,1,10/21/1993,6:05:03
sysadmin,pwd,1,15,2,1,10/21/1993,6:05:39
sysadmin,pwd,1,14,2,1,10/21/1993,6:05:57
sysadmin,pwd,1,16,2,1,10/21/1993,6:06:38
sysadmin,pwd,1,14,2,1,10/21/1993,6:07:07
sysadmin,pwd,1,4,1,0,10/21/1993,6:07:35
sysadmin,pwd,1,16,2,1,10/21/1993,6:07:57
sysadmin,pwd,1,4,1,0,10/21/1993,6:08:59
sysadmin,pwd,1,3,0,0,10/21/1993,6:14:52
sysadmin,pwd,1,4,1,0,10/21/1993,6:17:01
sysadmin,pwd,1,2,0,0,10/21/1993,6:21:57
sysadmin,pwd,1,2,0,0,10/21/1993,6:24:20
sysadmin,pwd,1,16,2,1,10/21/1993,6:27:36
sysadmin,pwd,1,15,2,1,10/21/1993,6:28:22
sysadmin,pwd,1,14,2,1,10/21/1993,6:29:08
sysadmin,pwd,1,20,2,2,10/21/1993,6:29:59
sysadmin,pwd,1,15,2,1,10/21/1993,6:30:13
sysadmin,pwd,1,14,2,1,10/21/1993,6:31:17
sysadmin,pwd,1,3,0,0,10/21/1993,6:31:20
sysadmin,pwd,1,19,2,1,10/21/1993,6:32:12
sysadmin,pwd,1,15,2,1,10/21/1993,6:33:04
sysadmin,pwd,1,7,1,1,10/21/1993,6:34:07
sysadmin,pwd,1,3,0,0,10/21/1993,6:38:31
sysadmin,pwd,1,2,0,0,10/21/1993,6:42:14
sysadmin,pwd,1,2,0,0,10/21/1993,6:46:05
sysadmin,pwd,1,2,0,0,10/21/1993,6:49:48
sysadmin,pwd,1,15,2,1,10/21/1993,6:51:43
sysadmin,pwd,1,18,2,1,10/21/1993,6:52:53
sysadmin,pwd,1,18,2,1,10/21/1993,6:54:05
sysadmin,pwd,1,19,2,1,10/21/1993,6:54:52
sysadmin,pwd,1,19,2,1,10/21/1993,6:55:32
sysadmin,pwd,1,4,1,0,10/21/1993,6:55:59
sysadmin,pwd,1,14,2,1,10/21/1993,6:56:16
sysadmin,pwd,1,14,2,1,10/21/1993,6:57:05
sysadmin,pwd,1,20,2,2,10/21/1993,6:57:50
sysadmin,pwd,1,2,0,0,10/21/1993,6:58:53
sysadmin,pwd,1,3,0,0,10/21/1993,7:03:16
sysadmin,pwd,1,2,0,0,10/21/1993,7:06:16
sysadmin,pwd,1,3,0,0,10/21/1993,7:10:45
sysadmin,pwd,1,3,0,0,10/21/1993,7:13:29
sysadmin,pwd,1,14,2,1,10/21/1993,7:16:23
sysadmin,pwd,1,16,2,1,10/21/1993,7:17:10
sysadmin,pwd,1,15,2,1,10/21/1993,7:18:00
sysadmin,pwd,1,19,2,1,10/21/1993,7:18:48
sysadmin,pwd,1,2,0,0,10/21/1993,7:20:17
sysadmin,pwd,1,4,1,0,10/21/1993,7:27:44
sysadmin,pwd,1,3,0,0,10/21/1993,7:28:38
sysadmin,pwd,1,4,1,0,10/21/1993,7:35:05
sysadmin,pwd,1,3,0,0,10/21/1993,7:35:54
user2,cmd2,1,10,1,1,10/21/1993,7:38:35
sysadmin,pwd,1,3,0,0,10/21/1993,7:42:47
sysadmin,pwd,1,16,2,1,10/21/1993,7:48:22
sysadmin,pwd,1,15,2,1,10/21/1993,7:49:10
sysadmin,pwd,1,14,2,1,10/21/1993,7:49:57
sysadmin,pwd,1,15,2,1,10/21/1993,7:50:42
sysadmin,pwd,1,3,0,0,10/21/1993,7:51:47
sysadmin,pwd,1,3,0,0,10/21/1993,7:59:07
user2,cmd2,1,10,1,1,10/21/1993,7:59:18
user2,nsh,0,9,1,1,10/21/1993,8:00:43
user2,cmd1,64,6832,690,506,10/21/1993,8:00:54
user28,cmd243,32,35,7,5,10/21/1993,8:05:45
sysadmin,pwd,1,3,0,0,10/21/1993,8:06:32
user15,cmd238,4,56,6,4,10/21/1993,8:07:34
user28,cmd243,32,27,6,4,10/21/1993,8:10:28
user28,cmd244,32,257,29,21,10/21/1993,8:11:04
sysadmin,pwd,1,14,2,1,10/21/1993,8:12:20
user15,cmd238,1,58,6,4,10/21/1993,8:13:17
sysadmin,pwd,1,20,2,2,10/21/1993,8:13:45
user15,cmd238,2,56,6,4,10/21/1993,8:14:24
sysadmin,pwd,1,17,2,1,10/21/1993,8:14:46
user28,cmd244,32,719,75,55,10/21/1993,8:15:26
user15,cmd238,8,66,7,5,10/21/1993,8:15:35
sysadmin,pwd,1,23,2,2,10/21/1993,8:16:01
user15,cmd238,16,78,9,7,10/21/1993,8:16:52
sysadmin,pwd,1,4,1,0,10/21/1993,8:17:42
user15,cmd238,32,102,13,10,10/21/1993,8:18:20
sysadmin,pwd,1,3,0,0,10/21/1993,8:25:06
user28,cmd243,32,27,6,4,10/21/1993,8:27:28
user15,cmd238,1,100,10,7,10/21/1993,8:30:37
user15,cmd238,2,99,10,7,10/21/1993,8:32:33
sysadmin,pwd,1,5,1,0,10/21/1993,8:32:38
user15,cmd238,4,95,10,7,10/21/1993,8:34:21
user15,cmd238,8,102,11,8,10/21/1993,8:36:08
user15,cmd238,16,139,16,11,10/21/1993,8:37:59
sysadmin,pwd,1,16,2,1,10/21/1993,8:38:35
sysadmin,pwd,1,26,3,2,10/21/1993,8:39:27
sysadmin,pwd,1,24,3,2,10/21/1993,8:40:29
user15,cmd238,32,157,19,14,10/21/1993,8:40:32
sysadmin,pwd,1,15,2,1,10/21/1993,8:41:27
sysadmin,pwd,1,4,1,0,10/21/1993,8:42:39
sysadmin,pwd,1,4,1,0,10/21/1993,8:50:02
sysadmin,pwd,1,2,0,0,10/21/1993,8:58:49
sysadmin,pwd,1,16,2,1,10/21/1993,9:04:32
develop1,ls,1,16,2,1,10/21/1993,9:05:04
sysadmin,pwd,1,15,2,1,10/21/1993,9:05:24
sysadmin,pwd,1,15,2,1,10/21/1993,9:06:12
sysadmin,pwd,1,15,2,1,10/21/1993,9:06:58
sysadmin,pwd,1,4,1,0,10/21/1993,9:08:06
user17,cmd27,8,141,15,11,10/21/1993,9:13:47
sysadmin,pwd,1,4,1,0,10/21/1993,9:16:14
sysadmin,pwd,1,3,0,0,10/21/1993,9:24:23
intel0,cmd86,2,54,6,4,10/21/1993,9:25:46
intel0,cmd47,2,40,4,3,10/21/1993,9:26:01
intel0,cmd86,2,140,14,10,10/21/1993,9:26:50
intel0,cmd47,2,136,14,10,10/21/1993,9:26:57
intel0,cmd48,2,126,13,9,10/21/1993,9:27:04
intel0,cmd49,2,120,12,9,10/21/1993,9:27:11
intel0,cmd53,2,112,11,8,10/21/1993,9:27:19
intel0,cmd245,2,105,11,8,10/21/1993,9:27:26
intel0,cmd246,2,96,10,7,10/21/1993,9:27:36
intel0,cmd247,2,89,9,7,10/21/1993,9:27:43
intel0,cmd86,2,67,7,5,10/21/1993,9:29:16
intel0,cmd47,2,61,6,5,10/21/1993,9:29:23
intel0,cmd48,2,54,6,4,10/21/1993,9:29:30
intel0,cmd49,2,48,5,4,10/21/1993,9:29:37
sysadmin,pwd,1,15,2,1,10/21/1993,9:30:27
intel0,cmd86,2,98,10,7,10/21/1993,9:30:32
intel0,cmd47,2,93,10,7,10/21/1993,9:30:39
intel0,cmd48,2,81,8,6,10/21/1993,9:30:53
intel0,cmd49,2,70,7,5,10/21/1993,9:31:05
sysadmin,pwd,1,21,2,2,10/21/1993,9:31:22
sysadmin,pwd,1,14,2,1,10/21/1993,9:32:17
sysadmin,pwd,1,16,2,1,10/21/1993,9:33:27
sysadmin,pwd,1,7,1,1,10/21/1993,9:34:56
user34,ls,1,23,2,2,10/21/1993,9:35:08
develop0,cmd174,32,378,41,30,10/21/1993,9:41:29
user34,cmd248,1,20,2,2,10/21/1993,9:42:40
sysadmin,pwd,1,7,1,1,10/21/1993,9:43:56
user15,cmd145,1,1712,171,126,10/21/1993,9:44:09
user34,cmd248,1,524,53,39,10/21/1993,9:47:03
user34,ls,1,21,2,2,10/21/1993,9:47:19
user15,cmd238,1,53,5,4,10/21/1993,9:48:16
develop0,cmd174,32,180,21,16,10/21/1993,9:48:23
user15,cmd238,2,48,5,4,10/21/1993,9:49:23
user15,cmd238,4,54,6,4,10/21/1993,9:50:28
user2,cmd2,1,35,4,3,10/21/1993,9:50:55
user15,cmd238,8,75,8,6,10/21/1993,9:51:37
sysadmin,pwd,1,5,1,0,10/21/1993,9:52:39
user15,cmd238,16,86,10,7,10/21/1993,9:53:06
develop0,cmd174,32,434,47,34,10/21/1993,9:53:58
user2,cmd2,1,25,3,2,10/21/1993,9:54:51
user34,cmd249,1,21,2,2,10/21/1993,9:57:10
sysadmin,pwd,1,15,2,1,10/21/1993,9:58:25
sysadmin,pwd,1,14,2,1,10/21/1993,9:59:16
sysadmin,pwd,1,19,2,1,10/21/1993,10:00:26
sysadmin,pwd,1,26,3,2,10/21/1993,10:01:29
user15,cmd144,1,2531,253,186,10/21/1993,10:01:31
sysadmin,pwd,1,3,0,0,10/21/1993,10:02:56
develop0,cmd174,8,68,8,6,10/21/1993,10:03:05
develop0,cmd174,4,79,8,6,10/21/1993,10:05:08
develop0,cmd174,8,140,15,11,10/21/1993,10:07:21
sysadmin,pwd,1,8,1,1,10/21/1993,10:11:00
user28,cmd250,32,27,6,4,10/21/1993,10:11:32
develop0,cmd7,0,1988,199,146,10/21/1993,10:15:41
develop0,cmd174,4,139,14,10,10/21/1993,10:15:58
develop0,ls,1,7,1,1,10/21/1993,10:16:09
develop0,cmd99,0,11,1,1,10/21/1993,10:16:29
develop0,ls,1,6,1,1,10/21/1993,10:16:48
user11,cmd251,32,570,60,44,10/21/1993,10:16:55
develop3,cmd151,16,91,11,8,10/21/1993,10:17:23
sysadmin,pwd,1,3,0,0,10/21/1993,10:19:25
develop0,cmd174,4,158,16,12,10/21/1993,10:20:30
user8,cmd33,1,27,3,2,10/21/1993,10:21:43
user15,cmd144,2,28,3,2,10/21/1993,10:22:37
user15,cmd144,2,7536,754,553,10/21/1993,10:24:13
user33,cmd221,32,12,4,3,10/21/1993,10:24:14
user33,cmd216,1,9,1,1,10/21/1993,10:24:17
user33,cmd217,4,8,1,1,10/21/1993,10:24:19
user33,cmd218,1,7,1,1,10/21/1993,10:24:21
user33,cmd219,1,5,1,0,10/21/1993,10:24:23
sysadmin,pwd,1,19,2,1,10/21/1993,10:25:18
user28,cmd250,32,31,6,5,10/21/1993,10:25:28
user28,cmd250,32,71,10,8,10/21/1993,10:26:15
user10,nsh,0,294,29,22,10/21/1993,10:26:21
sysadmin,pwd,1,14,2,1,10/21/1993,10:26:48
sysadmin,pwd,1,21,2,2,10/21/1993,10:27:48
sysadmin,pwd,1,16,2,1,10/21/1993,10:28:43
user8,cmd33,1,50,5,4,10/21/1993,10:29:36
user2,nsh,0,22,2,2,10/21/1993,10:30:13
sysadmin,pwd,1,6,1,1,10/21/1993,10:30:30
user2,cmd1,32,716,75,55,10/21/1993,10:30:38
user34,cmd249,1,32,3,2,10/21/1993,10:33:58
develop0,cmd9,8,43,5,4,10/21/1993,10:35:59
sysadmin,pwd,1,5,1,0,10/21/1993,10:38:18
user11,nsh,0,31,3,2,10/21/1993,10:38:26
user28,cmd140,32,269,30,22,10/21/1993,10:39:49
user2,cmd2,1,7,1,1,10/21/1993,10:42:37
user28,cmd140,32,279,31,23,10/21/1993,10:45:03
develop0,cmd9,8,4,1,1,10/21/1993,10:45:08
user15,cmd252,4,4,1,1,10/21/1993,10:45:29
develop0,cmd9,4,2,1,0,10/21/1993,10:45:38
sysadmin,pwd,1,7,1,1,10/21/1993,10:45:52
user15,cmd252,4,21,3,2,10/21/1993,10:46:37
develop0,cmd9,4,1013,102,75,10/21/1993,10:47:26
user15,cmd257,4,7192,720,528,10/21/1993,10:47:55
user2,nsh,0,15,2,1,10/21/1993,10:49:21
user2,cmd1,32,727,76,56,10/21/1993,10:49:38
develop0,cmd7,0,832,83,61,10/21/1993,10:49:43
develop0,ls,1,16,2,1,10/21/1993,10:52:00
sysadmin,pwd,1,2,0,0,10/21/1993,10:52:16
sysadmin,pwd,1,16,2,1,10/21/1993,10:52:58
develop0,cmd99,0,7,1,1,10/21/1993,10:53:17
sysadmin,pwd,1,20,2,2,10/21/1993,10:54:08
develop0,ls,1,9,1,1,10/21/1993,10:54:35
sysadmin,pwd,1,18,2,1,10/21/1993,10:55:00
sysadmin,pwd,1,3,0,0,10/21/1993,10:56:38
user35,cmd253,1,22,2,2,10/21/1993,10:59:54
develop0,ls,1,5,1,0,10/21/1993,11:01:18
user2,cmd2,1,6,1,1,10/21/1993,11:01:48
develop0,cmd167,0,9,1,1,10/21/1993,11:03:26
user2,nsh,0,13,1,1,10/21/1993,11:04:17
user2,cmd1,32,773,81,59,10/21/1993,11:04:33
sysadmin,pwd,1,4,1,0,10/21/1993,11:04:37
develop0,cp,1,35,4,3,10/21/1993,11:04:49
user28,cmd140,64,207,27,20,10/21/1993,11:05:14
user34,cmd249,1,71,7,5,10/21/1993,11:06:23
user28,cmd140,64,187,25,18,10/21/1993,11:09:22
sysadmin,pwd,1,3,0,0,10/21/1993,11:12:09
user28,cmd140,64,189,25,19,10/21/1993,11:12:39
user28,cmd140,64,207,27,20,10/21/1993,11:16:35
user2,cmd2,1,9,1,1,10/21/1993,11:17:29
